"CategoryI","CategoryI_Duration","CategoryII","CategoryII_Duration","CategoryIII","CategoryIII_Duration","Bounce_Rate","Exit_Rate","Page_Value","SpecialDay","Month","OS","Browser","Region","TrafficType","VisitorType","Weekend","Transaction"
0,0,0,0,37,1489.590909,0.009459459,0.03816999,0,0,"Sep","3","2","2","4","Returning_Visitor","FALSE",0
0,0,0,0,5,59.25,0.04,0.1,0,0,"Nov","2","6","2","2","Returning_Visitor","FALSE",0
4,197,1,25,46,1596.672282,0,0.008,19.92584938,0,"Mar","4","2","2","2","New_Visitor","TRUE",0
9,208.4,0,0,13,177.7333333,0,0.03125,0,0,"May","1","1","8","4","Returning_Visitor","FALSE",0
0,0,0,0,100,5212.708333,0.00952381,0.025768619,8.505586651,0,"Nov","2","2","7","2","Returning_Visitor","TRUE",1
0,0,0,0,27,427.8166667,0,0.017283951,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE",0
3,117,0,0,98,3653.641667,0.002680653,0.0296601,0,0,"Nov","2","5","9","2","Returning_Visitor","FALSE",0
0,0,0,0,38,1517.416739,0,0.004122807,0,0,"Nov","4","2","4","2","Returning_Visitor","FALSE",0
0,0,0,0,6,42,0.033333333,0.05,0,0,"Nov","2","2","9","3","Returning_Visitor","FALSE",0
14,416.2,0,0,90,8024.509197,0.008247423,0.032048254,10.31930868,0,"Sep","3","2","8","2","Returning_Visitor","FALSE",0
0,0,0,0,20,301.5,0.028571429,0.05952381,0,0.8,"May","3","2","1","3","Returning_Visitor","FALSE",0
1,14,0,0,21,334.7857143,0,0.023333333,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE",0
4,155,0,0,60,3086.398654,0.000287356,0.019676875,0,0.4,"May","2","5","2","1","Returning_Visitor","FALSE",0
0,0,0,0,2,0,0.2,0.2,0,0,"Oct","1","2","2","5","Returning_Visitor","FALSE",0
0,0,0,0,28,527.8333333,0.02962963,0.048148148,0,0,"Oct","2","2","2","13","Returning_Visitor","FALSE",0
0,0,0,0,31,1350.5,0.006451613,0.016129032,0,0,"Mar","2","5","2","2","Returning_Visitor","FALSE",0
1,46.5,2,418.5,88,2085.972565,0,0.006273946,0,0,"Nov","2","2","1","2","Returning_Visitor","TRUE",0
0,0,0,0,15,1652,0.04,0.073333333,0,0,"May","2","5","1","3","Returning_Visitor","FALSE",0
10,323.55,0,0,46,1044.8,0.017021277,0.019756839,0,0,"May","3","2","7","4","Returning_Visitor","FALSE",0
0,0,0,0,5,234.9666667,0,0.033333333,0,0,"May","3","2","1","13","Returning_Visitor","FALSE",0
7,165.9166667,2,150.5,42,3127.078788,0.009614512,0.021287825,0,0,"Nov","1","1","3","2","Returning_Visitor","FALSE",0
9,149.9333333,2,26.66666667,67,1783.122222,0,0.005855856,0,0,"May","1","1","2","4","Returning_Visitor","FALSE",0
0,0,0,0,18,491.75,0,0.027777778,0,0,"Dec","2","2","6","11","New_Visitor","FALSE",0
1,60,1,15,26,670.1666667,0,0.003846154,0,0,"May","2","2","3","4","Returning_Visitor","FALSE",0
4,114.3333333,0,0,55,1247.357143,0.001886792,0.010691824,0,0,"May","3","2","3","4","Returning_Visitor","TRUE",0
0,0,0,0,7,155,0.066666667,0.1,0,0,"May","2","2","1","4","Returning_Visitor","FALSE",0
2,45,0,0,22,1662.733333,0,0.03015873,5.997142857,1,"May","2","2","4","13","Returning_Visitor","TRUE",0
12,331.3,0,0,206,9997.728571,0.001439737,0.010741385,26.02377063,0,"May","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","5","1","1","Returning_Visitor","FALSE",0
0,0,0,0,10,379.0833333,0,0.0125,0,0,"Dec","3","12","1","1","Returning_Visitor","TRUE",0
1,49,0,0,4,2210.5,0,0.013333333,0,0,"May","1","1","1","3","Returning_Visitor","TRUE",0
0,0,0,0,4,0,0.2,0.2,0,0,"Mar","2","2","3","1","Returning_Visitor","FALSE",0
3,163.375,0,0,4,24,0,0.028571429,0,0,"Nov","2","2","1","3","Returning_Visitor","TRUE",0
3,69.1,0,0,24,368.6,0,0.008888889,0,0,"Sep","2","2","1","2","New_Visitor","FALSE",0
0,0,0,0,9,165.5833333,0.007407407,0.06,0,0,"Dec","3","2","1","3","Returning_Visitor","FALSE",0
5,73.5,0,0,26,463.7583333,0,0.001346801,0,0,"Mar","2","2","3","2","New_Visitor","FALSE",0
0,0,0,0,38,907.943254,0,0.005405405,23.6645871,0,"Dec","2","2","1","2","Returning_Visitor","FALSE",1
0,0,1,844,6,1108,0.066666667,0.066666667,0,0,"Mar","2","2","4","2","Returning_Visitor","FALSE",0
3,89.66666667,0,0,15,2022.117778,0.011764706,0.023529412,11.55399716,0,"Sep","3","2","3","1","Returning_Visitor","FALSE",0
0,0,0,0,81,1950.840873,0.004938272,0.024773663,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",1
4,193.4,0,0,3,364.7,0,0.028571429,0,0,"Oct","2","2","4","4","Returning_Visitor","FALSE",0
0,0,1,5,89,2744.541071,0.003370787,0.015636704,0,0,"Nov","3","2","6","10","Returning_Visitor","TRUE",0
0,0,4,102,93,2835.417641,0.00754386,0.037316087,0,0,"Dec","2","2","4","1","Returning_Visitor","FALSE",0
0,0,0,0,5,239,0,0.04,0,0,"Mar","2","2","9","1","Returning_Visitor","FALSE",0
5,84.34545455,3,106.8,80,4240.036205,0.000169693,0.011635537,1.257695521,0,"Jul","3","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,5,465.75,0,0.021333333,0,0,"Nov","3","2","1","8","Returning_Visitor","TRUE",0
9,183.3,2,34,45,2904.922294,0,0.011870748,0,0,"Dec","1","1","1","8","Returning_Visitor","TRUE",0
0,0,0,0,19,172.1111111,0.042105263,0.051929825,0,1,"May","3","2","1","3","Returning_Visitor","TRUE",0
2,67,0,0,4,36,0,0.033333333,0,0,"May","2","2","4","1","Returning_Visitor","FALSE",0
7,356.675,0,0,72,1636.258333,0.005333333,0.007733333,0,0,"Oct","2","2","4","4","Returning_Visitor","FALSE",0
1,175.48,0,0,98,12449.9,0.002291667,0.031102504,0,0,"June","2","2","1","5","Returning_Visitor","FALSE",0
0,0,0,0,5,132,0,0.04,0,0,"Mar","1","1","1","1","Returning_Visitor","TRUE",0
2,11,0,0,51,2855.166667,0,0.012745098,0,0,"Nov","2","2","4","3","Returning_Visitor","FALSE",0
1,99.8,0,0,110,2056.48859,0,0.004892966,0,0,"Jul","2","2","1","1","Returning_Visitor","FALSE",0
1,47.4,0,0,5,238.2,0,0.033333333,0,0,"Sep","2","2","5","4","New_Visitor","TRUE",0
0,0,0,0,18,706.05,0.006666667,0.044938272,0,0,"Nov","1","8","1","11","Returning_Visitor","TRUE",0
0,0,0,0,3,58.5,0,0.066666667,0,0,"Dec","2","4","1","2","Returning_Visitor","FALSE",0
3,33,1,10,45,1142.195833,0,0.024444444,0,0,"Dec","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,1,487,0,0.1,0,0,"Nov","1","1","4","10","Returning_Visitor","TRUE",0
0,0,2,101.7,42,1892.198319,0,0.004545455,153.5776975,0,"Aug","2","2","1","1","Returning_Visitor","FALSE",1
0,0,1,273,22,2386,0,0.020289855,0,0,"Dec","2","2","6","2","New_Visitor","FALSE",1
3,397.7,4,1093.3,66,4152.7631,0.014979592,0.017561939,6.282904602,0,"Sep","3","2","8","4","Returning_Visitor","TRUE",0
3,25.2,0,0,54,2008.807143,0.014423077,0.0136723,0,0,"May","3","2","4","13","Returning_Visitor","FALSE",0
1,0,0,0,8,436,0,0.022222222,0,0,"Mar","2","4","6","1","Returning_Visitor","TRUE",0
1,43,0,0,36,2362.5,0,0.016190476,0,0.6,"May","2","5","1","4","Returning_Visitor","FALSE",0
0,0,0,0,10,677.6666667,0,0.022222222,0,0,"Dec","4","1","3","2","New_Visitor","FALSE",0
0,0,0,0,68,1212.441667,0.002898551,0.014381271,64.4161607,0,"Nov","4","1","1","1","Returning_Visitor","FALSE",0
0,0,0,0,2,39.33333333,0,0.025,0,0,"Dec","3","2","1","3","Returning_Visitor","FALSE",0
0,0,0,0,2,46,0,0.1,0,0,"May","2","4","3","4","Returning_Visitor","FALSE",0
0,0,0,0,88,2765.444444,0,0.014772727,0,0.2,"May","2","4","3","2","Returning_Visitor","FALSE",0
0,0,0,0,6,1133.666667,0.028205128,0.038562092,0,0.2,"May","3","2","1","1","Returning_Visitor","FALSE",0
2,112.25,0,0,9,97.41666667,0.018181818,0.036363636,0,0,"Dec","3","2","3","2","New_Visitor","FALSE",0
4,51.2,0,0,11,1297.25,0.014285714,0.054761905,18.65904914,0,"Oct","2","2","2","4","Returning_Visitor","FALSE",0
0,0,0,0,37,456.15,0.121621622,0.131891892,0,0,"Jul","3","2","1","3","Returning_Visitor","TRUE",0
0,0,0,0,5,109,0.08,0.1,0,0,"May","3","2","3","3","Returning_Visitor","TRUE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Aug","3","2","2","3","Returning_Visitor","FALSE",0
0,0,0,0,15,263.25,0.013333333,0.04,0,0,"Nov","1","1","3","10","Returning_Visitor","TRUE",0
5,132.4666667,0,0,59,1660.222222,0,0.011753515,6.475910157,0,"Mar","3","2","2","1","Returning_Visitor","FALSE",0
5,90.875,1,15,58,2153.71859,0.007526882,0.012156298,3.97647235,0,"May","3","2","1","2","Returning_Visitor","TRUE",0
1,12,0,0,71,1733.658333,0,0.002898551,0,0,"Nov","8","2","1","3","Returning_Visitor","TRUE",0
0,0,6,77.95833333,423,17086.23424,0.006293706,0.02159902,0.25272174,0,"Nov","2","2","7","1","Returning_Visitor","TRUE",0
5,83,0,0,5,29.5,0.044444444,0.059259259,0,0,"Dec","1","1","4","2","Returning_Visitor","TRUE",0
2,11,0,0,14,101.25,0,0.014285714,0,0.8,"May","2","2","3","2","Returning_Visitor","FALSE",0
0,0,0,0,18,426.0666667,0,0.033333333,0,0,"Jul","2","2","1","3","Returning_Visitor","FALSE",0
0,0,0,0,21,360.0833333,0,0.00952381,0,0,"May","1","1","6","15","Returning_Visitor","FALSE",0
0,0,0,0,65,3873.02197,0.014393939,0.01991342,0,0,"Nov","3","2","1","2","Returning_Visitor","TRUE",1
2,88,10,719,54,1986.553118,0.005128205,0.019939049,25.82676446,0,"Dec","1","1","2","2","Returning_Visitor","FALSE",0
1,6,0,0,53,2241.5,0.003846154,0.026923077,0,0.4,"May","2","4","9","20","Returning_Visitor","FALSE",0
0,0,0,0,15,418.375,0,0.013333333,13.18554515,0,"Dec","3","2","1","2","New_Visitor","TRUE",1
6,133.4666667,0,0,44,2664.445833,0.002040816,0.010884354,97.86083623,0,"Nov","2","2","1","3","Returning_Visitor","TRUE",1
1,57.4,0,0,6,303.1,0.028571429,0.014285714,0,0,"June","1","2","3","2","Returning_Visitor","FALSE",0
6,116.6973684,0,0,171,9405.836721,0.008313228,0.028256171,0,0,"Dec","3","2","3","2","Returning_Visitor","FALSE",1
0,0,0,0,9,210,0.044444444,0.055555556,0,0,"Mar","1","1","3","3","Returning_Visitor","FALSE",0
5,156.2,0,0,22,742,0,0.007407407,32.22252197,0,"Sep","1","1","3","5","New_Visitor","TRUE",1
0,0,0,0,7,203.5,0,0.033333333,0,0,"Mar","1","1","1","9","New_Visitor","TRUE",0
2,131.5,2,99,96,3541.324493,0.010550214,0.020522711,0,0,"Nov","3","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,24,583,0,0.025,0,0,"Jul","2","2","1","4","Returning_Visitor","FALSE",0
0,0,0,0,7,24,0.042857143,0.1,0,0.8,"May","2","4","1","3","Returning_Visitor","FALSE",0
0,0,2,23,4,57.75,0,0.066666667,0,0,"Nov","2","5","3","1","Returning_Visitor","FALSE",0
0,0,0,0,19,232.5666667,0,0.003703704,0,0,"May","2","2","3","2","Returning_Visitor","FALSE",0
2,70.66666667,1,101,56,1086.074242,0.010526316,0.022368421,14.84053801,0,"May","2","2","3","2","Returning_Visitor","FALSE",0
0,0,0,0,8,321.2333333,0,0.0125,0,0,"Jul","3","5","1","1","Returning_Visitor","FALSE",0
0,0,0,0,6,143.5,0,0.016666667,0,0,"Dec","1","1","8","10","Returning_Visitor","FALSE",0
4,31.70833333,1,4,51,946.3934211,0.02254902,0.035630252,10.37175846,0,"Nov","1","1","3","2","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"May","1","1","6","4","Returning_Visitor","TRUE",0
14,416.3928571,6,449.3333333,258,11301.20416,0,0.00742538,33.6117917,0,"Mar","2","4","9","2","Returning_Visitor","FALSE",1
3,55,0,0,19,436,0,0.013636364,49.54827273,0,"May","2","2","4","2","Returning_Visitor","TRUE",1
0,0,0,0,3,208.5,0.111111111,0.1,0,0.2,"May","3","2","2","13","Returning_Visitor","FALSE",0
13,216.3333333,1,9,59,985.3151515,0,0.004545455,167.2308336,0,"Nov","2","2","4","10","Returning_Visitor","TRUE",1
0,0,0,0,8,133,0,0.025,0,0,"May","1","1","1","3","Returning_Visitor","TRUE",0
0,0,0,0,18,356,0.011111111,0.038888889,0,0.2,"May","3","2","3","13","Returning_Visitor","FALSE",0
2,11,0,0,20,510,0.013636364,0.034848485,0,0,"Mar","4","1","6","1","Returning_Visitor","FALSE",0
0,0,0,0,5,0,0.2,0.2,0,0.6,"May","3","2","8","13","Returning_Visitor","FALSE",0
4,26.75,1,0,20,1029.25,0.021153846,0.03974359,0,0,"Nov","1","1","1","2","Returning_Visitor","FALSE",0
0,0,0,0,13,257,0.035714286,0.078571429,0,0,"Nov","1","1","2","2","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","2","2","10","Returning_Visitor","FALSE",0
1,82.6,0,0,25,243.4666667,0.016,0.024,0,0,"Aug","2","2","2","2","New_Visitor","FALSE",0
0,0,0,0,2,5,0,0.1,0,0,"Mar","2","2","9","1","Returning_Visitor","FALSE",0
0,0,0,0,6,474,0,0.016666667,0,0,"May","2","4","1","2","New_Visitor","TRUE",0
1,0,0,0,29,1085.9,0,0.007407407,30.54596337,0,"Nov","2","2","1","4","New_Visitor","FALSE",1
0,0,0,0,2,404,0,0.1,0,0,"May","2","2","6","13","Returning_Visitor","FALSE",0
0,0,0,0,8,166.1666667,0,0.025,0,0,"May","2","2","3","4","Returning_Visitor","FALSE",0
1,0,0,0,1,0,0.2,0.2,0,0.4,"May","1","1","1","2","Returning_Visitor","FALSE",0
0,0,0,0,7,121,0.028571429,0.057142857,0,0,"Dec","2","2","7","3","Returning_Visitor","TRUE",0
2,24,0,0,16,445.3333333,0.004444444,0.022222222,0,0,"Jul","2","2","9","2","Returning_Visitor","FALSE",0
1,19,0,0,40,1361.166667,0.005,0.0225,0,0,"Mar","4","1","2","3","Returning_Visitor","TRUE",0
3,42,0,0,24,1381.733333,0.031481481,0.018777882,0,0,"May","3","2","4","3","Returning_Visitor","FALSE",0
2,43.2,0,0,27,264.4,0.044444444,0.081481481,0,0,"Jul","2","2","7","13","Returning_Visitor","FALSE",0
0,0,0,0,3,0,0.2,0.2,0,0,"Nov","1","1","1","3","Returning_Visitor","FALSE",0
1,54.4,6,505.6,21,838.15,0,0,0,0,"Nov","2","2","3","2","New_Visitor","TRUE",0
15,241.8541667,1,27.5,202,10014.26935,0.004038462,0.021947073,1.606825723,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",1
3,203,0,0,28,2394,0.033333333,0.057619048,0,0,"May","2","2","7","1","Returning_Visitor","FALSE",0
2,47.4,0,0,14,478.6,0.04375,0.079166667,0,0,"Jul","4","1","1","4","Returning_Visitor","TRUE",0
6,312,1,11,92,2710.570238,0.016842105,0.026417863,0,0.6,"May","2","2","4","3","Returning_Visitor","FALSE",0
5,74.4,0,0,140,2810.797158,0.001909722,0.016226074,0,0,"Sep","2","2","3","4","Returning_Visitor","TRUE",0
0,0,0,0,9,442,0,0.044444444,0,0.2,"May","2","2","7","2","Returning_Visitor","FALSE",0
0,0,0,0,24,612.2083333,0.016666667,0.026388889,0,0,"Dec","3","2","3","10","Returning_Visitor","FALSE",0
1,10,0,0,11,753.5,0.02,0.04,0,0,"Nov","2","2","2","2","Returning_Visitor","FALSE",0
2,20.2,0,0,7,114.5333333,0,0.05,0,0,"Oct","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,33,2193.541667,0,0.008602151,0,0,"Nov","2","2","2","6","Returning_Visitor","FALSE",0
2,31.2,0,0,3,55.4,0,0.05,0,0,"Oct","2","2","1","5","New_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","3","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,7,376.7,0,0,53.6853974,0,"Aug","2","2","1","2","New_Visitor","FALSE",1
3,318.2,0,0,7,414.8666667,0,0.01,0,0,"Nov","1","1","6","2","Returning_Visitor","FALSE",0
8,498.9809654,6,433.1,99,2129.989707,0.001869159,0.006805318,129.1013738,0,"Nov","2","2","2","1","Returning_Visitor","TRUE",0
0,0,0,0,8,194.4,0,0.025,0,0,"Aug","2","10","6","4","Returning_Visitor","FALSE",0
8,102,0,0,9,374,0.015384615,0.035897436,0,0,"Dec","3","2","3","2","Returning_Visitor","TRUE",0
5,415.55,0,0,115,4424.621667,0.004273504,0.023036223,13.29131586,0,"Aug","2","4","4","1","Returning_Visitor","TRUE",1
0,0,0,0,2,37.5,0,0.033333333,0,0,"Mar","3","2","4","3","Returning_Visitor","TRUE",0
3,269.1666667,0,0,36,2281.208333,0.022916667,0.046203704,0,0,"May","3","2","6","4","Returning_Visitor","FALSE",0
0,0,0,0,11,332.2916667,0,0.009090909,0,0,"Dec","2","2","2","2","Returning_Visitor","FALSE",0
5,117.3333333,4,82,33,813.3888889,0.028205128,0.050940171,0,0,"May","3","2","8","4","Returning_Visitor","TRUE",0
5,152.5,0,0,15,291.1666667,0,0.02,0,0,"Dec","4","1","1","2","New_Visitor","TRUE",0
3,1115.5,0,0,21,1469.666667,0.008695652,0.014492754,0,0,"Nov","1","1","1","8","Returning_Visitor","TRUE",0
6,1672.033333,0,0,28,518.3966667,0.006060606,0.013333333,0,0,"Oct","2","2","3","2","Returning_Visitor","TRUE",0
0,0,0,0,34,1524.058333,0.019393939,0.025282904,11.77367361,0,"Mar","3","2","3","1","Returning_Visitor","FALSE",0
3,875,0,0,34,780.7916667,0,0.015675676,0,0,"Dec","4","2","3","2","Returning_Visitor","TRUE",0
0,0,0,0,42,2058.25,0.021138211,0.051219512,0,0.2,"May","2","10","7","1","Returning_Visitor","FALSE",0
2,20.2,0,0,45,580.9357143,0.004444444,0.005,0,0,"Aug","2","2","1","2","New_Visitor","FALSE",0
1,19,0,0,10,349.8333333,0,0.00625,0,0,"Dec","3","2","8","8","New_Visitor","FALSE",0
1,2,1,6,4,12.5,0.066666667,0.1,0,0.8,"May","2","2","1","18","Returning_Visitor","FALSE",0
1,13,1,10,18,445,0,0.003508772,0,0,"Nov","1","1","4","3","Returning_Visitor","FALSE",0
0,0,0,0,12,676.25,0,0.025,0,0,"Nov","2","4","1","6","Returning_Visitor","FALSE",0
3,92.16666667,1,39,46,1388.866667,0.004166667,0.029444444,24.40764444,0,"May","2","4","2","2","Returning_Visitor","FALSE",0
2,26.5,0,0,47,716.625,0,0.009574468,0,0,"May","2","4","6","5","New_Visitor","FALSE",0
0,0,0,0,6,67,0.016666667,0.05,0,0,"Jul","2","4","1","1","Returning_Visitor","FALSE",0
3,49.4,2,9,18,330.5333333,0,0.009090909,0,0,"Sep","2","2","8","4","New_Visitor","TRUE",0
0,0,0,0,4,87.875,0,0.026666667,0,0,"Nov","1","1","4","10","Returning_Visitor","TRUE",1
0,0,0,0,25,954.4702381,0,0.012742857,0,0,"Mar","3","2","1","1","Returning_Visitor","TRUE",0
2,9,1,201,33,1593.388889,0.011428571,0.031515152,0,0,"Mar","2","2","1","1","Returning_Visitor","TRUE",0
6,344.2,3,201.4,51,1693.633333,0.003703704,0.014814815,11.27445733,0,"Nov","2","6","1","2","Returning_Visitor","FALSE",0
8,935.1,1,21,172,10524.35936,0.005046115,0.01576463,2.924161864,0,"Nov","3","2","1","3","Returning_Visitor","FALSE",1
3,118,0,0,16,859.1666667,0,0.014814815,9.991666667,0,"May","3","2","2","2","Returning_Visitor","FALSE",0
0,0,0,0,23,1669,0,0.017391304,0,0,"Mar","2","4","7","2","Returning_Visitor","FALSE",0
8,839,0,0,72,1248.242262,0,0.002597403,13.36332468,0,"May","3","2","6","3","Returning_Visitor","TRUE",0
1,19,0,0,45,4018.45,0.009090909,0.021969697,0,0,"Nov","2","2","3","1","Returning_Visitor","TRUE",0
0,0,0,0,14,510.5,0,0.015384615,31.3094364,0,"Mar","2","2","1","2","New_Visitor","FALSE",1
0,0,0,0,60,3386,0.025333333,0.063888889,0,0.8,"May","2","2","1","6","Returning_Visitor","FALSE",0
1,38.5,0,0,28,705.1166667,0.003703704,0.017901235,0,0,"Nov","1","1","7","2","Returning_Visitor","TRUE",0
0,0,0,0,35,897.6666667,0.011764706,0.017016807,5.220705882,0,"May","3","2","2","3","Returning_Visitor","FALSE",1
4,183.25,1,21,20,651.4,0,0.004166667,0,0,"Mar","1","1","1","2","Returning_Visitor","FALSE",0
3,48.4,0,0,137,3004.628109,0.002380952,0.011750149,0,0,"Oct","2","4","9","2","Returning_Visitor","FALSE",0
1,5,0,0,44,630.3166667,0.025,0.044223485,0,0,"May","2","2","6","3","Returning_Visitor","FALSE",0
4,74.33333333,3,10,2,73,0,0.044444444,0,0,"May","3","2","1","6","New_Visitor","FALSE",0
2,10,1,69,62,1279.333333,0.000645161,0.016052227,0,0.8,"May","2","5","1","3","Returning_Visitor","FALSE",0
0,0,0,0,55,1119.543056,0.005454545,0.008870523,0,0,"Nov","1","1","1","3","Returning_Visitor","FALSE",0
0,0,1,78,108,8402.715986,0.008873457,0.019558305,0,0,"Nov","3","2","2","13","Returning_Visitor","FALSE",0
1,14,0,0,17,1093.142857,0,0.02125,0,0,"Mar","2","2","2","2","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","2","2","2","1","Returning_Visitor","FALSE",0
0,0,0,0,21,795.3611111,0.041269841,0.058571429,0,0,"Dec","1","2","1","3","Returning_Visitor","FALSE",0
4,155.5,0,0,20,588.9,0,0.008695652,0,0,"May","4","1","1","4","New_Visitor","FALSE",0
1,104,0,0,5,152.5,0.028571429,0.057142857,64.95645099,0,"Dec","2","13","9","20","Returning_Visitor","FALSE",1
0,0,0,0,5,108,0,0.05,0,0,"May","1","1","4","3","Returning_Visitor","FALSE",0
0,0,0,0,2,15,0,0.1,0,0,"Mar","1","1","1","2","Returning_Visitor","FALSE",0
0,0,0,0,47,1144.483333,0.041843972,0.055319149,0,0,"May","3","2","3","13","Returning_Visitor","FALSE",0
0,0,1,3,20,780.5,0.004761905,0.043809524,10.9112449,0,"Jul","3","2","3","3","Returning_Visitor","FALSE",0
2,22,0,0,25,436.5,0.008,0.024,0,0.2,"Feb","2","4","1","1","Returning_Visitor","FALSE",0
0,0,0,0,82,3247.433333,0.002439024,0.012804878,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,3,80,0,0.033333333,0,0,"Mar","3","2","1","10","Returning_Visitor","TRUE",0
3,64.5,0,0,35,1334.551371,0,0.007309582,0,0,"Mar","3","2","4","2","Returning_Visitor","TRUE",0
0,0,0,0,19,593.75,0,0.014035088,0,0,"Nov","2","2","1","2","New_Visitor","FALSE",0
1,11,1,8,79,2693.582331,0,0.003430424,0,0,"Dec","1","1","3","2","Returning_Visitor","FALSE",0
4,45,0,0,7,246.5,0.03,0.03,0,0,"Dec","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0.4,"Feb","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,42,1433.083333,0.005,0.02575,0,0.4,"May","2","2","1","11","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"May","3","2","7","3","Returning_Visitor","FALSE",0
0,0,0,0,0,0,0.2,0.2,0,0,"Nov","1","1","9","3","Returning_Visitor","FALSE",0
0,0,0,0,3,62,0,0.066666667,0,0.8,"May","3","2","8","2","Returning_Visitor","FALSE",0
0,0,0,0,63,2777.616667,0,0.014086022,0,0,"Mar","2","2","3","1","Returning_Visitor","FALSE",0
5,43.5,0,0,6,110.3333333,0,0.02,0,0,"Dec","2","2","8","8","New_Visitor","TRUE",0
3,43.5,0,0,30,2264.333333,0,0.010416667,0,0,"Mar","2","2","1","3","Returning_Visitor","TRUE",0
5,44.66666667,1,144,101,1808.162266,0.045307443,0.06290128,2.153839297,0,"Jul","3","2","1","3","Returning_Visitor","FALSE",0
0,0,0,0,1,68,0,0.1,0,0,"May","2","2","3","2","Returning_Visitor","FALSE",0
0,0,0,0,18,1844.416667,0,0.023529412,28.52788235,0,"May","3","7","3","4","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","1","1","3","3","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","2","2","1","13","Returning_Visitor","FALSE",0
6,130.5,2,439.2,78,5526.080123,0,0.010699588,0.838988251,0,"Nov","2","2","9","1","Returning_Visitor","FALSE",0
3,97.5,0,0,5,155.3333333,0,0.028571429,0,0,"Dec","3","2","1","2","New_Visitor","FALSE",0
0,0,0,0,9,1225.5,0.022222222,0.044444444,0,0,"Mar","1","2","9","1","Returning_Visitor","FALSE",0
9,281.75,2,144.5,116,7009.095996,0,0.011083789,4.947766276,0.8,"May","6","2","2","3","Returning_Visitor","FALSE",0
0,0,0,0,36,777.2175325,0.029166667,0.018068783,0,1,"May","1","1","7","3","Returning_Visitor","TRUE",0
3,13,0,0,28,324.7692308,0,0.001724138,0,0,"Mar","2","2","1","6","Returning_Visitor","FALSE",0
5,83,0,0,69,2517.216667,0.000342466,0.021765601,0,0,"Nov","2","2","9","2","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Nov","4","2","1","8","New_Visitor","FALSE",0
4,75,0,0,7,185,0,0.009090909,0,0.4,"May","2","2","4","6","New_Visitor","FALSE",0
2,105.75,0,0,19,1124.888889,0.010526316,0.028229665,0,0,"Nov","3","2","9","2","Returning_Visitor","TRUE",0
0,0,0,0,7,59,0,0.028571429,0,0,"May","2","2","2","3","Returning_Visitor","FALSE",0
2,45.5,0,0,2,317.25,0,0.066666667,0,0,"Dec","2","2","1","2","Returning_Visitor","FALSE",0
7,93.5,0,0,101,2186.145833,0,0.004807692,32.13922216,0,"Nov","2","2","1","1","Returning_Visitor","FALSE",0
0,0,2,5.5,141,4310.775,0.001408451,0.013891039,0,0,"Dec","2","2","1","2","Returning_Visitor","FALSE",0
1,81,0,0,12,131.5,0,0.003076923,0,1,"May","3","2","1","4","Returning_Visitor","TRUE",0
0,0,0,0,22,1443.25,0.063636364,0.109090909,0,0.8,"May","2","2","1","13","Returning_Visitor","FALSE",0
1,17.2,0,0,11,394.8,0,0.027272727,0,0,"Nov","2","2","4","13","Returning_Visitor","FALSE",0
0,0,1,0,11,488,0,0.018181818,0,0,"May","2","2","6","3","New_Visitor","FALSE",0
0,0,0,0,14,258,0.164285714,0.173809524,0,0.6,"May","3","2","6","13","Returning_Visitor","FALSE",0
